Filename,Line number,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
ChilledCeilingPanelSimple.cc,657,"""Cooling Panel Water Inlet Temperature""",C,CoolingPanel( CoolingPanelNum ).WaterInletTemp,"""System""","""Average""",CoolingPanel( CoolingPanelNum ).EquipID
ChilledCeilingPanelSimple.cc,658,"""Cooling Panel Water Outlet Temperature""",C,CoolingPanel( CoolingPanelNum ).WaterOutletTemp,"""System""","""Average""",CoolingPanel( CoolingPanelNum ).EquipID
ChillerAbsorption.cc,530,"""Chiller Electric Power""",W,BLASTAbsorberReport( AbsorberNum ).PumpingPower,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,531,"""Chiller Electric Energy""",J,BLASTAbsorberReport( AbsorberNum ).PumpingEnergy,"""System""","""Sum""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,532,"""Chiller Evaporator Cooling Rate""",W,BLASTAbsorberReport( AbsorberNum ).QEvap,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,533,"""Chiller Evaporator Cooling Energy""",J,BLASTAbsorberReport( AbsorberNum ).EvapEnergy,"""System""","""Sum""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,534,"""Chiller Evaporator Inlet Temperature""",C,BLASTAbsorberReport( AbsorberNum ).EvapInletTemp,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,535,"""Chiller Evaporator Outlet Temperature""",C,BLASTAbsorberReport( AbsorberNum ).EvapOutletTemp,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,536,"""Chiller Evaporator Mass Flow Rate""",kg/s,BLASTAbsorberReport( AbsorberNum ).Evapmdot,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,538,"""Chiller Condenser Heat Transfer Rate""",W,BLASTAbsorberReport( AbsorberNum ).QCond,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,539,"""Chiller Condenser Heat Transfer Energy""",J,BLASTAbsorberReport( AbsorberNum ).CondEnergy,"""System""","""Sum""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,540,"""Chiller Condenser Inlet Temperature""",C,BLASTAbsorberReport( AbsorberNum ).CondInletTemp,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,541,"""Chiller Condenser Outlet Temperature""",C,BLASTAbsorberReport( AbsorberNum ).CondOutletTemp,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,542,"""Chiller Condenser Mass Flow Rate""",kg/s,BLASTAbsorberReport( AbsorberNum ).Condmdot,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,545,"""Chiller Hot Water Consumption Rate""",W,BLASTAbsorberReport( AbsorberNum ).QGenerator,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,546,"""Chiller Source Hot Water Energy""",J,BLASTAbsorberReport( AbsorberNum ).GeneratorEnergy,"""System""","""Sum""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,549,"""Chiller Source Steam Rate""",W,BLASTAbsorberReport( AbsorberNum ).QGenerator,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,550,"""Chiller Source Steam Energy""",J,BLASTAbsorberReport( AbsorberNum ).GeneratorEnergy,"""System""","""Sum""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,552,"""Chiller Source Steam Rate""",W,BLASTAbsorberReport( AbsorberNum ).QGenerator,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,553,"""Chiller Source Steam Energy""",J,BLASTAbsorberReport( AbsorberNum ).GeneratorEnergy,"""System""","""Sum""",BLASTAbsorber( AbsorberNum ).Name
ChillerAbsorption.cc,557,"""Chiller COP""",W/W,BLASTAbsorberReport( AbsorberNum ).ActualCOP,"""System""","""Average""",BLASTAbsorber( AbsorberNum ).Name
ChillerElectricEIR.cc,761,"""Chiller Part Load Ratio""",,ElectricEIRChillerReport( EIRChillerNum ).ChillerPartLoadRatio,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,762,"""Chiller Cycling Ratio""",,ElectricEIRChillerReport( EIRChillerNum ).ChillerCyclingRatio,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,763,"""Chiller Electric Power""",W,ElectricEIRChillerReport( EIRChillerNum ).Power,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,764,"""Chiller Electric Energy""",J,ElectricEIRChillerReport( EIRChillerNum ).Energy,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,766,"""Chiller Evaporator Cooling Rate""",W,ElectricEIRChillerReport( EIRChillerNum ).QEvap,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,767,"""Chiller Evaporator Cooling Energy""",J,ElectricEIRChillerReport( EIRChillerNum ).EvapEnergy,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,768,"""Chiller False Load Heat Transfer Rate""",W,ElectricEIRChillerReport( EIRChillerNum ).ChillerFalseLoadRate,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,769,"""Chiller False Load Heat Transfer Energy""",J,ElectricEIRChillerReport( EIRChillerNum ).ChillerFalseLoad,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,770,"""Chiller Evaporator Inlet Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).EvapInletTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,771,"""Chiller Evaporator Outlet Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).EvapOutletTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,772,"""Chiller Evaporator Mass Flow Rate""",kg/s,ElectricEIRChillerReport( EIRChillerNum ).Evapmdot,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,774,"""Chiller Condenser Heat Transfer Rate""",W,ElectricEIRChillerReport( EIRChillerNum ).QCond,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,775,"""Chiller Condenser Heat Transfer Energy""",J,ElectricEIRChillerReport( EIRChillerNum ).CondEnergy,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,776,"""Chiller COP""",W/W,ElectricEIRChillerReport( EIRChillerNum ).ActualCOP,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,778,"""Chiller Capacity Temperature Modifier Multiplier""",,ElectricEIRChillerReport( EIRChillerNum ).ChillerCapFT,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,779,"""Chiller EIR Temperature Modifier Multiplier""",,ElectricEIRChillerReport( EIRChillerNum ).ChillerEIRFT,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,780,"""Chiller EIR Part Load Modifier Multiplier""",,ElectricEIRChillerReport( EIRChillerNum ).ChillerEIRFPLR,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,784,"""Chiller Condenser Inlet Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).CondInletTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,785,"""Chiller Condenser Outlet Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).CondOutletTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,786,"""Chiller Condenser Mass Flow Rate""",kg/s,ElectricEIRChillerReport( EIRChillerNum ).Condmdot,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,790,"""Chiller Total Recovered Heat Rate""",W,ElectricEIRChillerReport( EIRChillerNum ).QHeatRecovery,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,791,"""Chiller Total Recovered Heat Energy""",J,ElectricEIRChillerReport( EIRChillerNum ).EnergyHeatRecovery,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,792,"""Chiller Heat Recovery Inlet Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).HeatRecInletTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,793,"""Chiller Heat Recovery Outlet Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).HeatRecOutletTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,794,"""Chiller Heat Recovery Mass Flow Rate""",kg/s,ElectricEIRChillerReport( EIRChillerNum ).HeatRecMassFlow,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,795,"""Chiller Effective Heat Rejection Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).ChillerCondAvgTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,799,"""Chiller Condenser Inlet Temperature""",C,ElectricEIRChillerReport( EIRChillerNum ).CondInletTemp,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,801,"""Chiller Condenser Fan Electric Power""",W,ElectricEIRChillerReport( EIRChillerNum ).CondenserFanPowerUse,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,802,"""Chiller Condenser Fan Electric Energy""",J,ElectricEIRChillerReport( EIRChillerNum ).CondenserFanEnergyConsumption,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,805,"""Chiller Evaporative Condenser Water Volume""",m3,ElectricEIRChillerReport( EIRChillerNum ).EvapWaterConsump,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,806,"""Chiller Evaporative Condenser Mains Supply Water Volume""",m3,ElectricEIRChillerReport( EIRChillerNum ).EvapWaterConsump,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,808,"""Chiller Basin Heater Electric Power""",W,ElectricEIRChillerReport( EIRChillerNum ).BasinHeaterPower,"""System""","""Average""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerElectricEIR.cc,809,"""Chiller Basin Heater Electric Energy""",J,ElectricEIRChillerReport( EIRChillerNum ).BasinHeaterConsumption,"""System""","""Sum""",ElectricEIRChiller( EIRChillerNum ).Name
ChillerExhaustAbsorption.cc,537,"""Chiller Heater Evaporator Cooling Rate""",W,ExhaustAbsorberReport( AbsorberNum ).CoolingLoad,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,538,"""Chiller Heater Evaporator Cooling Energy""",J,ExhaustAbsorberReport( AbsorberNum ).CoolingEnergy,"""System""","""Sum""",ChillerName
ChillerExhaustAbsorption.cc,540,"""Chiller Heater Heating Rate""",W,ExhaustAbsorberReport( AbsorberNum ).HeatingLoad,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,541,"""Chiller Heater Heating Energy""",J,ExhaustAbsorberReport( AbsorberNum ).HeatingEnergy,"""System""","""Sum""",ChillerName
ChillerExhaustAbsorption.cc,543,"""Chiller Heater Condenser Heat Transfer Rate""",W,ExhaustAbsorberReport( AbsorberNum ).TowerLoad,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,544,"""Chiller Heater Condenser Heat Transfer Energy""",J,ExhaustAbsorberReport( AbsorberNum ).TowerEnergy,"""System""","""Sum""",ChillerName
ChillerExhaustAbsorption.cc,546,"""Chiller Heater Cooling Source Heat COP""",W/W,ExhaustAbsorberReport( AbsorberNum ).ThermalEnergyCOP,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,548,"""Chiller Heater Electric Power""",W,ExhaustAbsorberReport( AbsorberNum ).ElectricPower,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,550,"""Chiller Heater Electric Energy""",J,ExhaustAbsorberReport( AbsorberNum ).ElectricEnergy,"""System""","""Sum""",ChillerName
ChillerExhaustAbsorption.cc,552,"""Chiller Heater Cooling Electric Power""",W,ExhaustAbsorberReport( AbsorberNum ).CoolElectricPower,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,553,"""Chiller Heater Cooling Electric Energy""",J,ExhaustAbsorberReport( AbsorberNum ).CoolElectricEnergy,"""System""","""Sum""",ChillerName
ChillerExhaustAbsorption.cc,555,"""Chiller Heater Heating Electric Power""",W,ExhaustAbsorberReport( AbsorberNum ).HeatElectricPower,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,556,"""Chiller Heater Heating Electric Energy""",J,ExhaustAbsorberReport( AbsorberNum ).HeatElectricEnergy,"""System""","""Sum""",ChillerName
ChillerExhaustAbsorption.cc,558,"""Chiller Heater Evaporator Inlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).ChillReturnTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,559,"""Chiller Heater Evaporator Outlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).ChillSupplyTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,560,"""Chiller Heater Evaporator Mass Flow Rate""",kg/s,ExhaustAbsorberReport( AbsorberNum ).ChillWaterFlowRate,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,563,"""Chiller Heater Condenser Inlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).CondReturnTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,564,"""Chiller Heater Condenser Outlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).CondSupplyTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,565,"""Chiller Heater Condenser Mass Flow Rate""",kg/s,ExhaustAbsorberReport( AbsorberNum ).CondWaterFlowRate,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,567,"""Chiller Heater Condenser Inlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).CondReturnTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,570,"""Chiller Heater Heating Inlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).HotWaterReturnTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,571,"""Chiller Heater Heating Outlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).HotWaterSupplyTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,572,"""Chiller Heater Heating Mass Flow Rate""",kg/s,ExhaustAbsorberReport( AbsorberNum ).HotWaterFlowRate,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,574,"""Chiller Heater Cooling Part Load Ratio""",,ExhaustAbsorberReport( AbsorberNum ).CoolPartLoadRatio,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,575,"""Chiller Heater Maximum Cooling Rate""",W,ExhaustAbsorberReport( AbsorberNum ).CoolingCapacity,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,576,"""Chiller Heater Heating Part Load Ratio""",,ExhaustAbsorberReport( AbsorberNum ).HeatPartLoadRatio,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,577,"""Chiller Heater Maximum Heating Rate""",W,ExhaustAbsorberReport( AbsorberNum ).HeatingCapacity,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,579,"""Chiller Heater Runtime Fraction""",,ExhaustAbsorberReport( AbsorberNum ).FractionOfPeriodRunning,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,581,"""Chiller Heater Source Exhaust Inlet Temperature""",C,ExhaustAbsorberReport( AbsorberNum ).ExhaustInTemp,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,582,"""Chiller Heater Source Exhaust Inlet Mass Flow Rate""",kg/s,ExhaustAbsorberReport( AbsorberNum ).ExhaustInFlow,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,584,"""Chiller Heater Heating Heat Recovery Potential Rate""",W,ExhaustAbsorberReport( AbsorberNum ).ExhHeatRecPotentialHeat,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,585,"""Chiller Heater Cooling Heat Recovery Potential Rate""",W,ExhaustAbsorberReport( AbsorberNum ).ExhHeatRecPotentialCool,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,587,"""Chiller Heater Cooling Source Heat Transfer Rate""",W,ExhaustAbsorberReport( AbsorberNum ).CoolThermalEnergyUseRate,"""System""","""Average""",ChillerName
ChillerExhaustAbsorption.cc,588,"""Chiller Heater Heating Source Heat Transfer Rate""",W,ExhaustAbsorberReport( AbsorberNum ).HeatThermalEnergyUseRate,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,510,"""Chiller Heater Evaporator Cooling Rate""",W,GasAbsorberReport( AbsorberNum ).CoolingLoad,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,511,"""Chiller Heater Evaporator Cooling Energy""",J,GasAbsorberReport( AbsorberNum ).CoolingEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,513,"""Chiller Heater Heating Rate""",W,GasAbsorberReport( AbsorberNum ).HeatingLoad,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,514,"""Chiller Heater Heating Energy""",J,GasAbsorberReport( AbsorberNum ).HeatingEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,516,"""Chiller Heater Condenser Heat Transfer Rate""",W,GasAbsorberReport( AbsorberNum ).TowerLoad,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,517,"""Chiller Heater Condenser Heat Transfer Energy""",J,GasAbsorberReport( AbsorberNum ).TowerEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,519,"""Chiller Heater "" + GasAbsorber( AbsorberNum ).FuelType + "" Rate""",W,GasAbsorberReport( AbsorberNum ).FuelUseRate,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,521,"""Chiller Heater "" + GasAbsorber( AbsorberNum ).FuelType + "" Energy""",J,GasAbsorberReport( AbsorberNum ).FuelEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,523,"""Chiller Heater Cooling "" + GasAbsorber( AbsorberNum ).FuelType + "" Rate""",W,GasAbsorberReport( AbsorberNum ).CoolFuelUseRate,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,524,"""Chiller Heater Cooling "" + GasAbsorber( AbsorberNum ).FuelType + "" Energy""",J,GasAbsorberReport( AbsorberNum ).CoolFuelEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,526,"""Chiller Heater Cooling COP""",W/W,GasAbsorberReport( AbsorberNum ).FuelCOP,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,528,"""Chiller Heater Heating "" + GasAbsorber( AbsorberNum ).FuelType + "" Rate""",W,GasAbsorberReport( AbsorberNum ).HeatFuelUseRate,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,529,"""Chiller Heater Heating "" + GasAbsorber( AbsorberNum ).FuelType + "" Energy""",J,GasAbsorberReport( AbsorberNum ).HeatFuelEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,531,"""Chiller Heater Electric Power""",W,GasAbsorberReport( AbsorberNum ).ElectricPower,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,533,"""Chiller Heater Electric Energy""",J,GasAbsorberReport( AbsorberNum ).ElectricEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,535,"""Chiller Heater Cooling Electric Power""",W,GasAbsorberReport( AbsorberNum ).CoolElectricPower,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,536,"""Chiller Heater Cooling Electric Energy""",J,GasAbsorberReport( AbsorberNum ).CoolElectricEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,538,"""Chiller Heater Heating Electric Power""",W,GasAbsorberReport( AbsorberNum ).HeatElectricPower,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,539,"""Chiller Heater Heating Electric Energy""",J,GasAbsorberReport( AbsorberNum ).HeatElectricEnergy,"""System""","""Sum""",ChillerName
ChillerGasAbsorption.cc,541,"""Chiller Heater Evaporator Inlet Temperature""",C,GasAbsorberReport( AbsorberNum ).ChillReturnTemp,"""System""","""Average""",ChillerName
ChillerGasAbsorption.cc,542,"""Chiller Heater Evaporator Outlet Temperature""",C,GasAbsorberReport( AbsorberNum ).ChillSupplyTemp,"""System""","""Average""",ChillerName
